"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SVK","Slovak Republic","2011","2011",98.6,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SVK","Slovak Republic","2012","2012",99.9,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SVK","Slovak Republic","2013","2013",100.4,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SVK","Slovak Republic","2014","2014",100.2,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SVK","Slovak Republic","2015","2015",100,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SVK","Slovak Republic","2016","2016",99.5,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SVK","Slovak Republic","2017","2017",100.7,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SVK","Slovak Republic","2018","2018",102.8,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SVK","Slovak Republic","2019","2019",105.5,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","ESP","Spain","2010","2010",99.4,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","ESP","Spain","2011","2011",99.4,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","ESP","Spain","2012","2012",99.3,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","ESP","Spain","2013","2013",99.7,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","ESP","Spain","2014","2014",99.5,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","ESP","Spain","2015","2015",100,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","ESP","Spain","2016","2016",100.3,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","ESP","Spain","2017","2017",101.7,"P","Provisional value"
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","ESP","Spain","2018","2018",102.8,"P","Provisional value"
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","ESP","Spain","2019","2019",104.4,"P","Provisional value"
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SWE","Sweden","2010","2010",93.3,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SWE","Sweden","2011","2011",94.4,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SWE","Sweden","2012","2012",95.3,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SWE","Sweden","2013","2013",96.2,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SWE","Sweden","2014","2014",97.9,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SWE","Sweden","2015","2015",100,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SWE","Sweden","2016","2016",101.5,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SWE","Sweden","2017","2017",103.7,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SWE","Sweden","2018","2018",106.1,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SWE","Sweden","2019","2019",109,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHE","Switzerland","2010","2010",101.1,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHE","Switzerland","2011","2011",101.4,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHE","Switzerland","2012","2012",101.2,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHE","Switzerland","2013","2013",101.3,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHE","Switzerland","2014","2014",100.6,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHE","Switzerland","2015","2015",100,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHE","Switzerland","2016","2016",99.4,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHE","Switzerland","2017","2017",98.8,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHE","Switzerland","2018","2018",99.1,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHE","Switzerland","2019","2019",99.4,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","TUR","Turkey","2010","2010",69.9,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","TUR","Turkey","2011","2011",75.6,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","TUR","Turkey","2012","2012",81.2,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","TUR","Turkey","2013","2013",86.3,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","TUR","Turkey","2014","2014",92.7,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","TUR","Turkey","2015","2015",100,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","TUR","Turkey","2016","2016",108.1,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","TUR","Turkey","2017","2017",119.9,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","TUR","Turkey","2018","2018",139.7,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","TUR","Turkey","2019","2019",159.1,"E","Estimated value"
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","GBR","United Kingdom","2010","2010",92.4,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","GBR","United Kingdom","2011","2011",94.3,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","GBR","United Kingdom","2012","2012",95.8,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","GBR","United Kingdom","2013","2013",97.6,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","GBR","United Kingdom","2014","2014",99.4,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","GBR","United Kingdom","2015","2015",100,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","GBR","United Kingdom","2016","2016",102.1,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","GBR","United Kingdom","2017","2017",104.1,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","GBR","United Kingdom","2018","2018",106.3,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","GBR","United Kingdom","2019","2019",108.3,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","USA","United States","2010","2010",91.8,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","USA","United States","2011","2011",93.7,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","USA","United States","2012","2012",95.5,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","USA","United States","2013","2013",97.2,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","USA","United States","2014","2014",99,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","USA","United States","2015","2015",100,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","USA","United States","2016","2016",101,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","USA","United States","2017","2017",102.9,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","USA","United States","2018","2018",105.4,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","USA","United States","2019","2019",107.3,"E","Estimated value"
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","BRA","Brazil","2010","2010",68.6,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","BRA","Brazil","2011","2011",74.3,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","BRA","Brazil","2012","2012",80.2,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","BRA","Brazil","2013","2013",86.2,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","BRA","Brazil","2014","2014",93,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","BRA","Brazil","2015","2015",100,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","BRA","Brazil","2016","2016",108.1,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","BRA","Brazil","2017","2017",112,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHL","Chile","2010","2010",84.6,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHL","Chile","2011","2011",87.2,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHL","Chile","2012","2012",88.2,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHL","Chile","2013","2013",90,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHL","Chile","2014","2014",95.3,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHL","Chile","2015","2015",100,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHL","Chile","2016","2016",104.5,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHL","Chile","2017","2017",109.5,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHL","Chile","2018","2018",112,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHL","Chile","2019","2019",115,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHN","China (People's Republic of)","2010","2010",87.4,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHN","China (People's Republic of)","2011","2011",94.4,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHN","China (People's Republic of)","2012","2012",96.7,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHN","China (People's Republic of)","2013","2013",98.7,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHN","China (People's Republic of)","2014","2014",99.9,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHN","China (People's Republic of)","2015","2015",100,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHN","China (People's Republic of)","2016","2016",101.5,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHN","China (People's Republic of)","2017","2017",106,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHN","China (People's Republic of)","2018","2018",109.9,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","EST","Estonia","2010","2010",84.2,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","EST","Estonia","2011","2011",88.8,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","EST","Estonia","2012","2012",92.3,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","EST","Estonia","2013","2013",96.1,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","EST","Estonia","2014","2014",98.9,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","EST","Estonia","2015","2015",100,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","EST","Estonia","2016","2016",101.7,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","EST","Estonia","2017","2017",105.4,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","EST","Estonia","2018","2018",110.2,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","EST","Estonia","2019","2019",113.7,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","IND","India","2010","2010",76.2,"E","Estimated value"
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","IND","India","2011","2011",82.7,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","IND","India","2012","2012",89.3,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","IND","India","2013","2013",94.8,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","IND","India","2014","2014",98,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","IND","India","2015","2015",100,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","IND","India","2016","2016",103.5,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","IND","India","2017","2017",106.6,"E","Estimated value"
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","IDN","Indonesia","2010","2010",77.9,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","IDN","Indonesia","2011","2011",83.7,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","IDN","Indonesia","2012","2012",86.9,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","IDN","Indonesia","2013","2013",91.2,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","IDN","Indonesia","2014","2014",96.2,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","IDN","Indonesia","2015","2015",100,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","IDN","Indonesia","2016","2016",102.4,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","IDN","Indonesia","2017","2017",106.8,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","IDN","Indonesia","2018","2018",110.9,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","IDN","Indonesia","2019","2019",112.7,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","ISR","Israel","2010","2010",89.2,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","ISR","Israel","2011","2011",91,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","ISR","Israel","2012","2012",94.2,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","ISR","Israel","2013","2013",96.3,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","ISR","Israel","2014","2014",97.2,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","ISR","Israel","2015","2015",100,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","ISR","Israel","2016","2016",101.1,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","ISR","Israel","2017","2017",101.3,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","ISR","Israel","2018","2018",102.5,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","ISR","Israel","2019","2019",104.8,"E","Estimated value"
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","RUS","Russia","2010","2010",65.2,"E","Estimated value"
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","RUS","Russia","2011","2011",75.6,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","RUS","Russia","2012","2012",82.4,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","RUS","Russia","2013","2013",86.7,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","RUS","Russia","2014","2014",93.2,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","RUS","Russia","2015","2015",100,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","RUS","Russia","2016","2016",102.8,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","RUS","Russia","2017","2017",108.3,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","RUS","Russia","2018","2018",120.4,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","RUS","Russia","2019","2019",124.9,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SVN","Slovenia","2010","2010",95.5,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SVN","Slovenia","2011","2011",96.5,,
